1364876340.0,104.25,104.25,103.5,103.5,55
1364876400.0,104.23927,104.23927,104.23927,104.23927,0.8281
1364877180.0,104.998,104.998,104.998,104.998,0.567
1364879280.0,103,103,103,103,16.7163398
1364879340.0,102.37,103,102,103,37.12
1364879400.0,102,102,100.1,101.36001,814.47
1364879460.0,102,102,102,102,10
1364879580.0,101.28924,101.28924,99,99,89.837
1364879700.0,101,101,99,99,79
1364879820.0,101,101,101,101,20
1364879880.0,100.99999,101,100.99999,101,30.18812376
1364880000.0,101.36004,101.36004,101.36004,101.36004,5
1364880060.0,101,101,101,101,10
1364880360.0,103,103,103,103,20
1364880600.0,103.08,103.08,103,103,15
1364880660.0,102.45002,102.45002,102,102,9.85846562
1364881380.0,102.75,102.75,102.75,102.75,25
1364881440.0,102.75,103,102.75,103,97.64853438
1364882040.0,102.95,102.98,102.95,102.98,50
1364883180.0,102.99,103,102.99,103,20
1364884080.0,102,102,102,102,20
1364884380.0,102,102,102,102,20
1364885040.0,101.09001,101.09001,101.02,101.02,10
1364886120.0,102.79801,102.79801,102.79801,102.79801,25
1364887020.0,102,102,102,102,0.88327519
1364887320.0,102,102.747,102,102.747,45
1364889600.0,102.77689,102.77689,102.77689,102.77689,0.0498486
1364891040.0,102.8,102.95,102.8,102.95,1.15669264
1364891100.0,102.96,102.96,102.96,102.96,0.09957
1364891160.0,102.96,102.96,102.96,102.96,0.49785
1364891280.0,103,103,103,103,10
1364891340.0,103.38095,103.38095,103.38095,103.38095,1
1364891400.0,103.38095,103.38095,103.38095,103.38095,0.45612251
1364891940.0,103.5,104,103.5,104,10
1364892540.0,104,104.88,104,104.88,69.20324571
1364892600.0,104.89,104.9,104.89,104.9,30.79675429
1364892660.0,104.86998,104.86998,104.675,104.675,11.02965814
1364892900.0,104.82989,104.82989,104.82989,104.82989,0.01203712
1364892960.0,104.82989,104.82999,104.8,104.8,35
1364893080.0,104.5,104.5,104.5,104.5,20
1364894400.0,105,105,105,105,33.94138927
1364894460.0,104.99617,104.99617,104.99617,104.99617,16.05861073
1364894520.0,104.99617,104.99617,104.99617,104.99617,1.11
1364894820.0,104.47381,105.39999,103.52761,105.39999,498.59689784
1364895000.0,104.9,104.9,104.9,104.9,28
1364895060.0,104.9,105.019,104.89998,105.019,13
1364895120.0,105.51,105.51,105.51,105.51,0.9
1364895360.0,105.0601,105.0601,105.0601,105.0601,0.29912578
1364895540.0,105.397,105.397,105.397,105.397,0.214177
1364895600.0,105.22472,105.22472,105.22472,105.22472,15
1364895780.0,105.22472,105.22472,105.22472,105.22472,5.90909076
1364896440.0,105.3,105.3,105.3,105.3,0.2485
